uuid,ingestion_ts,price,symbol,threshold,trade_ts,volume,window_size
c10067b7-238a-44f8-b0b4-d9edd3b469dd,2024-12-14 22:45:20.001+0000,101178.270000000004,BINANCE:BTCUSDT,3,2024-12-14 22:45:16.141+0000,6e-05,7
a21fc1eb-8b03-48d4-90cb-ae328fc1c22d,2024-12-14 22:10:20.001+0000,101040.809999999998,BINANCE:BTCUSDT,3,2024-12-14 22:10:17.518+0000,6e-05,7
dde197e3-502e-4489-9916-711d61144e1b,2024-12-14 22:17:00.001+0000,101020.820000000007,BINANCE:BTCUSDT,3,2024-12-14 22:16:54.578+0000,0.09753,7
296c4ebc-2618-4837-9668-22d156239f35,2024-12-14 22:45:50.001+0000,101146.350000000006,BINANCE:BTCUSDT,3,2024-12-14 22:45:46.793+0000,0.03955,7
e1ea3b0d-43ea-4351-b0e9-c158f13f0284,2024-12-14 22:45:25.001+0000,101168.130000000005,BINANCE:BTCUSDT,3,2024-12-14 22:45:22.935+0000,9e-05,7
29aefd79-7f5d-4ff2-8654-80f524012c30,2024-12-14 22:45:50.001+0000,101142.149999999994,BINANCE:BTCUSDT,3,2024-12-14 22:45:46.793+0000,0.00022,7
245dafa7-e678-4f23-9009-63c620f2d83c,2024-12-14 22:24:10.001+0000,101019.639999999999,BINANCE:BTCUSDT,3,2024-12-14 22:24:08.516+0000,8e-05,7
52918777-fabd-465e-9917-136907f49284,2024-12-14 22:37:45.001+0000,101116.240000000005,BINANCE:BTCUSDT,3,2024-12-14 22:37:43.279+0000,6e-05,7
7a89db07-927f-463d-aa87-a5ef6023fa11,2024-12-14 22:13:30.001+0000,101011.869999999995,BINANCE:BTCUSDT,3,2024-12-14 22:13:24.935+0000,0.00023,7
f236c4c5-2821-414e-9649-7f3a4b117492,2024-12-14 22:17:00.001+0000,101021.25,BINANCE:BTCUSDT,3,2024-12-14 22:16:54.097+0000,9e-05,7
c31c0478-d97d-4460-b727-c43e61b03efa,2024-12-14 22:13:45.001+0000,100958.610000000001,BINANCE:BTCUSDT,3,2024-12-14 22:13:39.511+0000,0.06446,7
7294916f-b5b6-4a14-a0c2-3eaf57553409,2024-12-14 22:32:25.001+0000,101097.669999999998,BINANCE:BTCUSDT,3,2024-12-14 22:32:20.223+0000,6e-05,7
d23d3672-9af1-413b-9f4a-4bceb0944136,2024-12-14 22:14:30.001+0000,100906.860000000001,BINANCE:BTCUSDT,3,2024-12-14 22:14:25.422+0000,0.00021,7
20b67e75-e13a-43f3-8df1-1c00079b25e8,2024-12-14 22:45:50.001+0000,101140,BINANCE:BTCUSDT,3,2024-12-14 22:45:46.793+0000,0.003,7
57b038f5-93f2-45fc-9edf-f13a43ee3119,2024-12-14 22:02:27.898+0000,101071.440000000002,BINANCE:BTCUSDT,3,2024-12-14 22:02:02.328+0000,0.0001,7
d5e84d42-f1b8-4ac2-8075-ddf425bcdc81,2024-12-14 22:09:25.002+0000,101091.25,BINANCE:BTCUSDT,3,2024-12-14 22:09:21.722+0000,0.0001,7
c4fe2e64-95d1-484f-bd9f-122e1544d4cc,2024-12-14 22:09:30.002+0000,101088.649999999994,BINANCE:BTCUSDT,3,2024-12-14 22:09:28.192+0000,5e-05,7
7dba5a3f-8c12-4253-8581-7da78c3b84fb,2024-12-14 22:14:00.001+0000,100936.009999999995,BINANCE:BTCUSDT,3,2024-12-14 22:13:58.028+0000,0.00013,7
1ccb5862-7964-4d28-afcb-db61ffc098c8,2024-12-14 22:44:30.001+0000,101231.279999999999,BINANCE:BTCUSDT,3,2024-12-14 22:44:25.463+0000,5e-05,7
0a945e67-38f4-4795-b346-fd08e59a91e5,2024-12-14 22:45:50.001+0000,101144,BINANCE:BTCUSDT,3,2024-12-14 22:45:46.793+0000,0.003,7
0c093587-9dcc-4de7-93da-f3d26b394fee,2024-12-14 22:20:30.001+0000,100915.119999999995,BINANCE:BTCUSDT,3,2024-12-14 22:20:28.833+0000,0.0006,7
44b08ebc-a9af-4e85-9ba5-f530748e832b,2024-12-14 22:14:50.002+0000,100896.380000000005,BINANCE:BTCUSDT,3,2024-12-14 22:14:45.408+0000,0.00269,7
757adc39-bbd3-4ae4-87a5-1359a973aaf8,2024-12-14 22:13:55.004+0000,100937.240000000005,BINANCE:BTCUSDT,3,2024-12-14 22:13:51.445+0000,0.12857,7
a2aa727a-e3dd-4188-9d96-e2fd39da166f,2024-12-14 22:38:05.001+0000,101149.960000000006,BINANCE:BTCUSDT,3,2024-12-14 22:38:02.316+0000,8e-05,7
d4ea104d-b3a3-4acd-ad4e-1c6c2b946768,2024-12-14 22:34:00.001+0000,101044.440000000002,BINANCE:BTCUSDT,3,2024-12-14 22:33:55.379+0000,0.0001,7
3ebda38f-1bcf-43cf-99ac-3c4a2177423b,2024-12-14 22:44:35.001+0000,101216.759999999995,BINANCE:BTCUSDT,3,2024-12-14 22:44:32.835+0000,8e-05,7
716bd615-0ae1-4fc0-bf6e-b5fe34c4c4c2,2024-12-14 22:20:05.001+0000,100947.949999999997,BINANCE:BTCUSDT,3,2024-12-14 22:20:03.596+0000,8e-05,7
7ff1fa00-81b1-49e9-aa40-b909eba02c65,2024-12-14 22:44:35.001+0000,101219.649999999994,BINANCE:BTCUSDT,3,2024-12-14 22:44:32.835+0000,0.00022,7
66bbe0b8-ba4b-49ce-81d9-11f131e1d618,2024-12-14 22:51:15.001+0000,101178.149999999994,BINANCE:BTCUSDT,3,2024-12-14 22:51:12.715+0000,5e-05,7
8ed35aa1-c682-4f8e-a2d0-cecbce4cc97d,2024-12-14 22:29:00.002+0000,101167.75,BINANCE:BTCUSDT,3,2024-12-14 22:28:55.518+0000,6e-05,7
db5d03b3-65ff-49a9-8f9a-dfab08c6b53b,2024-12-14 22:37:00.001+0000,101166.949999999997,BINANCE:BTCUSDT,3,2024-12-14 22:36:59.080+0000,0.00022,7
9752ec15-e95d-4937-8598-59460251eb92,2024-12-14 22:42:30.001+0000,101199.949999999997,BINANCE:BTCUSDT,3,2024-12-14 22:42:26.567+0000,5e-05,7
89f5d52a-e3e2-4401-864e-2e6116ee0f70,2024-12-14 22:36:00.001+0000,101111.110000000001,BINANCE:BTCUSDT,3,2024-12-14 22:35:56.069+0000,0.0001,7
bf16ef24-9fba-49cd-a0b7-a9ddb66baa21,2024-12-14 22:45:20.001+0000,101178.270000000004,BINANCE:BTCUSDT,3,2024-12-14 22:45:16.141+0000,6e-05,7
fe8499a1-9208-457e-8f4a-3b13a353873c,2024-12-14 22:32:25.001+0000,101097.070000000007,BINANCE:BTCUSDT,3,2024-12-14 22:32:20.223+0000,5e-05,7
782c0151-f590-43a1-8658-3d12ae0c1a5a,2024-12-14 22:37:00.001+0000,101170.350000000006,BINANCE:BTCUSDT,3,2024-12-14 22:36:59.082+0000,0.00124,7
9faabf94-ee22-4e01-8489-249ce5d1e8de,2024-12-14 22:45:40.001+0000,101152.199999999997,BINANCE:BTCUSDT,3,2024-12-14 22:45:37.416+0000,5e-05,7
35cfe454-8ba7-438c-83bf-c0e23f3466e6,2024-12-14 22:09:25.002+0000,101093.580000000002,BINANCE:BTCUSDT,3,2024-12-14 22:09:21.699+0000,5e-05,7
740abc29-c387-49ee-bc5c-c8d607af94a8,2024-12-14 22:03:20.010+0000,101123.220000000001,BINANCE:BTCUSDT,3,2024-12-14 22:03:17.822+0000,0.00011,7
1d59f2a5-a23d-4d01-ad13-84fbe8fb8f26,2024-12-14 22:14:40.001+0000,100896.389999999999,BINANCE:BTCUSDT,3,2024-12-14 22:14:36.504+0000,5e-05,7
59c74793-7e14-4207-a879-33de7134a881,2024-12-14 22:14:30.001+0000,100906.860000000001,BINANCE:BTCUSDT,3,2024-12-14 22:14:25.352+0000,0.00448,7
49491d3a-1b82-4aa9-88a7-1ef0e28e2cf0,2024-12-14 22:27:50.001+0000,101155.190000000002,BINANCE:BTCUSDT,3,2024-12-14 22:27:47.444+0000,0.00298,7
65f015b3-f2b6-4841-a3de-3004d2dfcdbf,2024-12-14 22:17:20.001+0000,100984.020000000004,BINANCE:BTCUSDT,3,2024-12-14 22:17:17.113+0000,0.00021,7
bc075e1d-2feb-4c00-8589-bf04a6b24255,2024-12-14 22:32:25.001+0000,101097.669999999998,BINANCE:BTCUSDT,3,2024-12-14 22:32:20.223+0000,6e-05,7
6c534b93-388c-43fc-b6e7-07324f51fef3,2024-12-14 22:44:05.001+0000,101254.580000000002,BINANCE:BTCUSDT,3,2024-12-14 22:44:03.395+0000,0.05377,7
e793a7c4-8290-4736-9728-bf6e4541afee,2024-12-14 22:09:25.002+0000,101093.580000000002,BINANCE:BTCUSDT,3,2024-12-14 22:09:21.699+0000,5e-05,7
a762415b-d8bb-41ff-befe-3983bc663d83,2024-12-14 22:26:05.001+0000,101068.860000000001,BINANCE:BTCUSDT,3,2024-12-14 22:26:01.067+0000,0.0001,7
1458de78-3ca6-4756-8571-ac77177cc65f,2024-12-14 22:49:00.001+0000,101141.330000000002,BINANCE:BTCUSDT,3,2024-12-14 22:48:53.308+0000,5e-05,7
5de2e882-3e51-4568-8385-12732ec33825,2024-12-14 22:51:50.001+0000,101188.199999999997,BINANCE:BTCUSDT,3,2024-12-14 22:51:46.775+0000,0.0001,7
526f3853-a283-4d0e-a38b-4635b5bab656,2024-12-14 22:03:20.010+0000,101124.009999999995,BINANCE:BTCUSDT,3,2024-12-14 22:03:14.659+0000,0.00017,7
28230970-a8c7-4593-907d-9cdf07cc63e0,2024-12-14 22:34:00.001+0000,101043.169999999998,BINANCE:BTCUSDT,3,2024-12-14 22:33:55.379+0000,6e-05,7
c87a065b-95a3-41d6-91ad-ddbb24ee8d6c,2024-12-14 22:51:10.001+0000,101176,BINANCE:BTCUSDT,3,2024-12-14 22:51:08.429+0000,0.00314,7
5cfcf3f1-9fa6-412f-bb93-2002d830df41,2024-12-14 22:49:20.001+0000,101149.440000000002,BINANCE:BTCUSDT,3,2024-12-14 22:49:15.844+0000,0.0013,7
11affeb3-55b4-4cfc-a041-b2b01c0fa2bc,2024-12-14 22:26:30.001+0000,101082.580000000002,BINANCE:BTCUSDT,3,2024-12-14 22:26:27.429+0000,0.00027,7
0345c8df-64df-4f74-ac58-9db186e14b8d,2024-12-14 22:50:30.001+0000,101168.009999999995,BINANCE:BTCUSDT,3,2024-12-14 22:50:28.601+0000,8e-05,7
abd43b31-b8e1-4958-95c1-074f2e280e02,2024-12-14 22:32:30.001+0000,101096.009999999995,BINANCE:BTCUSDT,3,2024-12-14 22:32:25.892+0000,8e-05,7
3ca9561f-9055-422e-a360-71d3cfc8bd49,2024-12-14 22:44:25.001+0000,101234.699999999997,BINANCE:BTCUSDT,3,2024-12-14 22:44:21.543+0000,0.00068,7
2b984e47-e21a-437d-b82a-4278dbefe401,2024-12-14 22:15:05.002+0000,100903.990000000005,BINANCE:BTCUSDT,3,2024-12-14 22:15:02.583+0000,0.0001,7
90fa94b0-82a1-4a04-a83e-d2a8a2b03a03,2024-12-14 22:24:10.001+0000,101019.649999999994,BINANCE:BTCUSDT,3,2024-12-14 22:24:08.955+0000,0.0015,7
f02a95e2-c7cd-43b3-8ed8-8410fd3978ed,2024-12-14 22:16:55.001+0000,101026.199999999997,BINANCE:BTCUSDT,3,2024-12-14 22:16:52.453+0000,6e-05,7
98d46274-f47c-4443-8ee1-b875e4113101,2024-12-14 22:32:30.001+0000,101096.009999999995,BINANCE:BTCUSDT,3,2024-12-14 22:32:25.892+0000,8e-05,7
52b0a655-96d2-4767-9737-007a78bed086,2024-12-14 22:20:30.001+0000,100920,BINANCE:BTCUSDT,3,2024-12-14 22:20:28.731+0000,0.0592,7
4552254b-ddbb-4027-b505-73182026c3bf,2024-12-14 22:38:05.001+0000,101149.970000000001,BINANCE:BTCUSDT,3,2024-12-14 22:38:02.905+0000,0.00044,7
edae7c82-a92a-429d-95e9-2b1e0abd7462,2024-12-14 22:49:45.001+0000,101159.470000000001,BINANCE:BTCUSDT,3,2024-12-14 22:49:39.392+0000,0.00026,7
011a6f40-8038-41cd-9dd4-639ee12a0722,2024-12-14 22:51:50.001+0000,101188,BINANCE:BTCUSDT,3,2024-12-14 22:51:46.775+0000,0.0024,7
baa9ee5c-9ab0-4d64-94fc-b552005b59f6,2024-12-14 22:37:25.001+0000,101117.740000000005,BINANCE:BTCUSDT,3,2024-12-14 22:37:20.325+0000,0.0001,7
ef784953-7b11-45ba-9b31-73160d745425,2024-12-14 22:17:15.002+0000,100984.660000000003,BINANCE:BTCUSDT,3,2024-12-14 22:17:11.853+0000,0.00413,7
20b256e1-65a7-4cf4-b71e-4e08a59e3a23,2024-12-14 22:44:35.001+0000,101216.75,BINANCE:BTCUSDT,3,2024-12-14 22:44:32.835+0000,0.01987,7
448ef92c-4588-4978-b2e5-77b59d279b8b,2024-12-14 22:45:50.001+0000,101145.139999999999,BINANCE:BTCUSDT,3,2024-12-14 22:45:46.793+0000,5e-05,7
9358c16c-162a-43ef-adc1-2a7511ce171a,2024-12-14 22:17:00.001+0000,101020.809999999998,BINANCE:BTCUSDT,3,2024-12-14 22:16:54.098+0000,9e-05,7
cee5bfc8-9c89-4135-a869-e0935836a936,2024-12-14 22:34:00.001+0000,101043.169999999998,BINANCE:BTCUSDT,3,2024-12-14 22:33:55.379+0000,5e-05,7
d02e20e2-84f6-44cf-a149-05c3122df392,2024-12-14 22:13:30.001+0000,101011.869999999995,BINANCE:BTCUSDT,3,2024-12-14 22:13:24.935+0000,0.00016,7
aaa2805b-ebad-4ff6-8604-ea93b5e94b07,2024-12-14 22:29:00.002+0000,101167.929999999993,BINANCE:BTCUSDT,3,2024-12-14 22:28:55.601+0000,0.0001,7
e4de9481-9866-4de2-a153-a6ff52ee59fb,2024-12-14 22:15:40.002+0000,100916.679999999993,BINANCE:BTCUSDT,3,2024-12-14 22:15:38.754+0000,5e-05,7
547870e9-b827-4943-93b4-028f894ffa86,2024-12-14 22:18:25.002+0000,101015.720000000001,BINANCE:BTCUSDT,3,2024-12-14 22:18:21.247+0000,0.00666,7
5d104421-3146-4a0b-94e0-8608d0a53532,2024-12-14 22:33:40.001+0000,101079.270000000004,BINANCE:BTCUSDT,3,2024-12-14 22:33:34.206+0000,0.0043,7
c4e6e89f-7650-49be-ae09-1e2226981e26,2024-12-14 22:14:05.001+0000,100934.449999999997,BINANCE:BTCUSDT,3,2024-12-14 22:13:58.833+0000,3e-05,7
e39715da-72e0-44bd-a809-59930c1dae0f,2024-12-14 22:42:30.001+0000,101199.949999999997,BINANCE:BTCUSDT,3,2024-12-14 22:42:26.567+0000,5e-05,7
fc8cc152-68c8-460d-8473-70e0e5aefb3d,2024-12-14 22:14:15.003+0000,100909.100000000006,BINANCE:BTCUSDT,3,2024-12-14 22:14:12.421+0000,8e-05,7
6a6877ca-57f3-42d1-b8de-e5df42ac928d,2024-12-14 22:33:50.001+0000,101046.509999999995,BINANCE:BTCUSDT,3,2024-12-14 22:33:45.514+0000,0.00019,7
ffa4b21c-9936-4484-8d84-3e40e633eee1,2024-12-14 22:24:00.001+0000,101012.440000000002,BINANCE:BTCUSDT,3,2024-12-14 22:23:58.765+0000,0.03375,7
99407610-6a9e-468b-a0c3-485da23ab89b,2024-12-14 22:19:30.001+0000,100954.539999999994,BINANCE:BTCUSDT,3,2024-12-14 22:19:24.161+0000,0.1,7
18bdbdc4-f6d5-40b4-982c-15a49274938d,2024-12-14 22:49:45.001+0000,101159.470000000001,BINANCE:BTCUSDT,3,2024-12-14 22:49:39.392+0000,8e-05,7
dfee6652-e04d-4fd0-b392-f193803e6c88,2024-12-14 22:33:40.001+0000,101078.009999999995,BINANCE:BTCUSDT,3,2024-12-14 22:33:34.961+0000,3e-05,7
1161dc28-a1a9-472b-9081-54812c889b55,2024-12-14 22:37:25.001+0000,101116,BINANCE:BTCUSDT,3,2024-12-14 22:37:20.353+0000,0.0001,7
0d02bad6-d4fb-4f04-a195-610c9cbed383,2024-12-14 22:09:25.002+0000,101095.619999999995,BINANCE:BTCUSDT,3,2024-12-14 22:09:21.699+0000,5e-05,7
71737c9f-eba1-4670-86ef-adff788b33c3,2024-12-14 22:20:05.001+0000,100948.009999999995,BINANCE:BTCUSDT,3,2024-12-14 22:20:03.596+0000,8e-05,7
b5f57c12-acad-434f-9c16-2d5c027c0027,2024-12-14 22:09:25.002+0000,101093.580000000002,BINANCE:BTCUSDT,3,2024-12-14 22:09:21.699+0000,5e-05,7
5ac63270-b79e-4841-85b3-d47edc45bdec,2024-12-14 22:03:20.010+0000,101124.009999999995,BINANCE:BTCUSDT,3,2024-12-14 22:03:16.943+0000,0.00027,7
ba5f48b8-deba-43f9-aa39-135e91223c7b,2024-12-14 22:17:15.002+0000,100984.669999999998,BINANCE:BTCUSDT,3,2024-12-14 22:17:10.487+0000,0.00034,7
50a05dc4-9e2e-457b-81a7-d6d8fc861947,2024-12-14 22:09:30.002+0000,101090.229999999996,BINANCE:BTCUSDT,3,2024-12-14 22:09:28.185+0000,9e-05,7
3ac8aa7a-2019-4240-9636-3671cfe3dcf8,2024-12-14 22:49:45.001+0000,101159.470000000001,BINANCE:BTCUSDT,3,2024-12-14 22:49:39.392+0000,8e-05,7
c063e826-6568-49bd-844b-4e4f4b3873bb,2024-12-14 22:36:35.003+0000,101161.669999999998,BINANCE:BTCUSDT,3,2024-12-14 22:36:33.912+0000,0.00065,7
25e793aa-d452-4a74-a10c-83cf904f6fcc,2024-12-14 22:03:15.003+0000,101124,BINANCE:BTCUSDT,3,2024-12-14 22:03:14.145+0000,0.00072,7
0ba76a53-06d3-4c53-8271-18773bdc2bce,2024-12-14 22:08:25.001+0000,101100.190000000002,BINANCE:BTCUSDT,3,2024-12-14 22:08:21.911+0000,4e-05,7
bf16c2de-7b93-4cba-8085-5af75723ea5c,2024-12-14 22:18:25.002+0000,101015.720000000001,BINANCE:BTCUSDT,3,2024-12-14 22:18:21.247+0000,0.06494,7
612df67a-397e-4b5b-aa97-3de44f8311fc,2024-12-14 22:42:30.001+0000,101193.979999999996,BINANCE:BTCUSDT,3,2024-12-14 22:42:26.562+0000,9e-05,7
8cb6aecd-6253-415e-a6e4-dc370f0c9dfd,2024-12-14 22:36:35.003+0000,101161.660000000003,BINANCE:BTCUSDT,3,2024-12-14 22:36:32.231+0000,0.0317,7
8472906d-d993-40bd-8e9f-5806a51bedf8,2024-12-14 22:14:10.001+0000,100928.009999999995,BINANCE:BTCUSDT,3,2024-12-14 22:14:03.816+0000,5e-05,7
80cb5f74-19d9-40a5-a76a-e419afd064be,2024-12-14 22:29:05.001+0000,101168,BINANCE:BTCUSDT,3,2024-12-14 22:29:01.916+0000,0.0001,7
adc508b9-9071-486a-b0c3-0703ebc6d3a7,2024-12-14 22:49:45.001+0000,101159.470000000001,BINANCE:BTCUSDT,3,2024-12-14 22:49:41.279+0000,0.00014,7
ac831b66-74a3-4170-a908-e66867e553b0,2024-12-14 22:26:05.001+0000,101066.149999999994,BINANCE:BTCUSDT,3,2024-12-14 22:25:59.517+0000,0.00098,7
441d4cee-75ff-4f4a-893b-9ad36d0bbf09,2024-12-14 22:29:05.001+0000,101168,BINANCE:BTCUSDT,3,2024-12-14 22:29:01.916+0000,0.00086,7
9ec9f373-03f7-4fcf-a6b0-909f50879fd2,2024-12-14 22:08:25.001+0000,101101.050000000003,BINANCE:BTCUSDT,3,2024-12-14 22:08:22.418+0000,0.00175,7
50757575-feda-4ec6-8816-f0e127000bb8,2024-12-14 22:03:15.003+0000,101125.179999999993,BINANCE:BTCUSDT,3,2024-12-14 22:03:12.516+0000,6e-05,7
5707768c-dc89-4b60-93ad-435268863d3b,2024-12-14 22:45:50.001+0000,101149.009999999995,BINANCE:BTCUSDT,3,2024-12-14 22:45:46.793+0000,5e-05,7
cd0aaba6-3d6f-429c-b863-94be9e5fe9f5,2024-12-14 22:22:15.001+0000,100976,BINANCE:BTCUSDT,3,2024-12-14 22:22:11.039+0000,0.003,7
d116d5bd-d23c-4f03-8f04-fe46b8fdd696,2024-12-14 22:14:40.001+0000,100896.389999999999,BINANCE:BTCUSDT,3,2024-12-14 22:14:36.504+0000,8e-05,7
64daefc1-488f-456e-bf1b-211d6b350846,2024-12-14 22:09:35.002+0000,101088.240000000005,BINANCE:BTCUSDT,3,2024-12-14 22:09:29.516+0000,6e-05,7
8a0e46d0-9375-49f3-be22-934021f4cead,2024-12-14 22:44:05.001+0000,101259.25,BINANCE:BTCUSDT,3,2024-12-14 22:44:00.609+0000,0.00618,7
ffadf866-1045-47c7-b814-24ff95bbdbe8,2024-12-14 22:03:45.012+0000,101127.990000000005,BINANCE:BTCUSDT,3,2024-12-14 22:03:43.740+0000,7e-05,7
c151919d-341d-40d9-a539-25babbb964f5,2024-12-14 22:10:20.001+0000,101040.809999999998,BINANCE:BTCUSDT,3,2024-12-14 22:10:17.518+0000,6e-05,7
c6d2a1b5-b206-4a0e-bb5b-721f8c3adbf1,2024-12-14 22:09:25.002+0000,101092.470000000001,BINANCE:BTCUSDT,3,2024-12-14 22:09:21.706+0000,9e-05,7
a2cbadfb-beec-433f-bf84-3626e6d1b4ef,2024-12-14 22:45:50.001+0000,101146.020000000004,BINANCE:BTCUSDT,3,2024-12-14 22:45:46.793+0000,6e-05,7
b9624c76-d38f-4357-b691-d357c503ffdf,2024-12-14 22:34:00.001+0000,101044.440000000002,BINANCE:BTCUSDT,3,2024-12-14 22:33:54.500+0000,0.0002,7
741840c0-167c-4f81-bcf4-eb57e0645543,2024-12-14 22:09:25.002+0000,101093.580000000002,BINANCE:BTCUSDT,3,2024-12-14 22:09:21.699+0000,8e-05,7
b5e7d80e-c8e1-4863-80f2-be8976a4c4a7,2024-12-14 22:14:30.001+0000,100906.860000000001,BINANCE:BTCUSDT,3,2024-12-14 22:14:26.947+0000,0.0001,7
12033c2c-f809-40a2-b127-4a8a3ebb8e15,2024-12-14 22:14:50.002+0000,100896.009999999995,BINANCE:BTCUSDT,3,2024-12-14 22:14:45.408+0000,6e-05,7
0f0178c7-46c4-47e4-9cc2-7c7c030a2d33,2024-12-14 22:36:40.002+0000,101161.669999999998,BINANCE:BTCUSDT,3,2024-12-14 22:36:34.916+0000,0.0001,7
b964ad86-c7b4-4169-a654-bb460849d91d,2024-12-14 22:44:05.001+0000,101254.600000000006,BINANCE:BTCUSDT,3,2024-12-14 22:44:03.219+0000,6e-05,7
3cac3538-0ba4-47b9-aa41-70da07e981ca,2024-12-14 22:09:25.002+0000,101091.25,BINANCE:BTCUSDT,3,2024-12-14 22:09:21.722+0000,5e-05,7
9e8a9452-f601-4a1d-bb7a-0aa62b006e21,2024-12-14 22:18:25.002+0000,101015.720000000001,BINANCE:BTCUSDT,3,2024-12-14 22:18:21.248+0000,0.001,7
682e6d8d-df8c-454c-83e1-7b911734140e,2024-12-14 22:14:10.001+0000,100928.009999999995,BINANCE:BTCUSDT,3,2024-12-14 22:14:03.816+0000,8e-05,7
fd2ef154-4eaf-433b-a600-51be471a46ab,2024-12-14 22:33:40.001+0000,101077.050000000003,BINANCE:BTCUSDT,3,2024-12-14 22:33:34.961+0000,9e-05,7
7d9e9977-d66d-4e48-b06f-bea4720d0f19,2024-12-14 22:08:25.001+0000,101100.179999999993,BINANCE:BTCUSDT,3,2024-12-14 22:08:21.911+0000,2e-05,7
f612c414-de7e-42fa-9648-2f292d8c397d,2024-12-14 22:20:05.001+0000,100944.449999999997,BINANCE:BTCUSDT,3,2024-12-14 22:20:03.621+0000,6e-05,7
f56b4cbd-f5f4-4e55-a792-53d2ceebd444,2024-12-14 22:37:35.001+0000,101111.110000000001,BINANCE:BTCUSDT,3,2024-12-14 22:37:32.647+0000,0.00015,7
1fc67701-0cb9-4b40-8d4e-de1bece0c574,2024-12-14 22:15:05.002+0000,100904.080000000002,BINANCE:BTCUSDT,3,2024-12-14 22:15:02.583+0000,0.0001,7
3ffd0949-588c-4630-a514-b8fd3fadf58e,2024-12-14 22:37:25.001+0000,101114.369999999995,BINANCE:BTCUSDT,3,2024-12-14 22:37:20.353+0000,6e-05,7
5f8ddcea-7190-4f94-87c6-54ee0b80b6cc,2024-12-14 22:22:10.001+0000,100967.240000000005,BINANCE:BTCUSDT,3,2024-12-14 22:22:08.937+0000,5e-05,7
93f5b2fd-b2e6-4f19-8413-0b8378e2791e,2024-12-14 22:45:50.001+0000,101140,BINANCE:BTCUSDT,3,2024-12-14 22:45:46.793+0000,0.004,7
4d5c8d70-49b4-4976-886e-fec26e6a0b29,2024-12-14 22:47:15.001+0000,101141.289999999994,BINANCE:BTCUSDT,3,2024-12-14 22:47:13.149+0000,0.00105,7
65aa1acf-c6f9-4404-8cbf-edc3c90d7879,2024-12-14 22:15:05.002+0000,100902.020000000004,BINANCE:BTCUSDT,3,2024-12-14 22:15:02.546+0000,6e-05,7
f8910037-98ad-4e62-a4a8-74926e2a12b8,2024-12-14 22:04:25.003+0000,101140.960000000006,BINANCE:BTCUSDT,3,2024-12-14 22:04:21.804+0000,7e-05,7
9b3fbe12-6a21-4b99-983f-4c8aa6c055a6,2024-12-14 22:44:30.001+0000,101232.160000000003,BINANCE:BTCUSDT,3,2024-12-14 22:44:25.457+0000,4e-05,7
ec5d5d7c-5b1b-44f4-be00-4bd457a5dc0d,2024-12-14 22:18:25.002+0000,101015.720000000001,BINANCE:BTCUSDT,3,2024-12-14 22:18:21.247+0000,0.10861,7
6e055e77-f83e-4553-8066-0d78b0ecaf43,2024-12-14 22:32:30.001+0000,101096.009999999995,BINANCE:BTCUSDT,3,2024-12-14 22:32:25.892+0000,6e-05,7
842e8c7e-b76a-4df4-8924-b7679c63e32b,2024-12-14 22:13:30.001+0000,101011.729999999996,BINANCE:BTCUSDT,3,2024-12-14 22:13:24.935+0000,0.0001,7
0ef52594-ce96-4f39-9458-f39e52f67921,2024-12-14 22:17:55.001+0000,101015.720000000001,BINANCE:BTCUSDT,3,2024-12-14 22:17:50.026+0000,7e-05,7
ecc9f6ca-a21a-4f03-bdcb-414b97b50d8b,2024-12-14 22:45:20.001+0000,101178.259999999995,BINANCE:BTCUSDT,3,2024-12-14 22:45:16.141+0000,8e-05,7
c7b05cd4-451e-43d2-97d0-758d920faca2,2024-12-14 22:13:40.002+0000,100960,BINANCE:BTCUSDT,3,2024-12-14 22:13:37.517+0000,0.003,7
cfc18cd6-2353-4ab9-98e2-452308ea0cec,2024-12-14 22:36:00.001+0000,101111.110000000001,BINANCE:BTCUSDT,3,2024-12-14 22:35:56.069+0000,8e-05,7
e0fe1a19-fa8f-4529-9b76-da1570c2c5c7,2024-12-14 22:08:25.001+0000,101101.039999999994,BINANCE:BTCUSDT,3,2024-12-14 22:08:22.397+0000,0.04319,7
25dcafc3-62b3-412f-b598-4d113e7c3b13,2024-12-14 22:10:20.001+0000,101040,BINANCE:BTCUSDT,3,2024-12-14 22:10:17.716+0000,0.0024,7
58fd2598-071d-4e18-b893-04f0c5215d33,2024-12-14 22:37:25.001+0000,101114.369999999995,BINANCE:BTCUSDT,3,2024-12-14 22:37:20.353+0000,6e-05,7
9cac62e0-8d49-445f-9d2e-dbb77dd56e2f,2024-12-14 22:13:30.001+0000,100992.389999999999,BINANCE:BTCUSDT,3,2024-12-14 22:13:26.122+0000,0.00191,7
a02ad55f-f248-42c8-9d1d-4c6afd6d44a5,2024-12-14 22:17:55.001+0000,101015.720000000001,BINANCE:BTCUSDT,3,2024-12-14 22:17:50.119+0000,0.00024,7
5b247839-8300-4eb4-9b86-5afeb3122649,2024-12-14 22:17:55.001+0000,101015.720000000001,BINANCE:BTCUSDT,3,2024-12-14 22:17:50.026+0000,8e-05,7
6ff27e29-86ba-49ef-bfad-4eedebb604d1,2024-12-14 22:36:40.002+0000,101166.110000000001,BINANCE:BTCUSDT,3,2024-12-14 22:36:35.024+0000,0.0002,7
